ID_BCT_O,ID_ANPR,DIRECCION,ESQUINA,COLONIA,SECTOR_UPC,DELEGACION,CLASIFICAC,BOTON,ALTAVOZ,C2,DELE_CV,LONGITUDE,LATITUDE,CXGW,CYGW,FASE,UOBJECTID,UID,UDELEGACIO,USECTOR,UNOMBRE,UREGION
"16068","0",AV BENITO JUAREZ,LAS MORADAS,PROGRESISTA,ABASTO REFORMA,IZTAPALAPA,ZONA HABITACIONAL,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"493079","2140524",-99.065899999999999,19.358746000000000,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16069","0",DIAZ SOTO Y GAMA,UNIVERSIDAD,PROGRESISTA,ABASTO REFORMA,IZTAPALAPA,ZONA HABITACIONAL,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"493508","2140667",-99.061815999999993,19.360040000000001,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16070","0",ESTEBAN CORONADO,ALBERTO M GONZALEZ,PROGRESISTA,ABASTO REFORMA,IZTAPALAPA,ZONA HABITACIONAL,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"493038","2139870",-99.066288000000000,19.352834999999999,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16071","0",PLUTARCO ELIAS CALLES,ENTRE LAS MORADAS Y LAZARILLO DE TORMES,PROGRESISTA,ABASTO REFORMA,IZTAPALAPA,ZONA HABITACIONAL,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"493279","2140390",-99.063995000000006,19.357536000000000,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16072","0",LAZARILLO DE TORMES,ENTRE PLUTARCO ELIAS CALLES Y UNIVERSIDAD,LAS AMERICAS,ABASTO REFORMA,IZTAPALAPA,ZONA HABITACIONAL,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"493256","2140270",-99.064214000000007,19.356451000000000,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16073","0",AV LAS MORAS,ENTRE DIAZ SOTO Y GAMA Y EMILIO PORTES GIL,U.H. LAS AMERICAS,ABASTO REFORMA,IZTAPALAPA,ZONA HABITACIONAL,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"493281","2140084",-99.063974999999999,19.354769999999998,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16074","0",UNIVERSIDAD,ENTRE CENTRAL Y REVOLUCION SOCIAL,PROGRESISTA,ABASTO REFORMA,IZTAPALAPA,ZONA HABITACIONAL,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"493337","2139999",-99.063441999999995,19.354002000000001,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16075","0",PLUTARCO ELIAS CALLES,ANA KERENINA,PROGRESISTA,ABASTO REFORMA,IZTAPALAPA,ZONA HABITACIONAL,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"493101","2140173",-99.065690000000004,19.355574000000001,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16076","0",ANA KARENINA,ALVARO OBREGON,PROGRESISTA,ABASTO REFORMA,IZTAPALAPA,ZONA HABITACIONAL,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"492849","2140230",-99.068089000000001,19.356088000000000,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16077","0",PLUTARCO ELIAS CALLES,LAZARILLO DE TORMES,PROGRESISTA,ABASTO REFORMA,IZTAPALAPA,ZONA HABITACIONAL,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"493153","2140345",-99.065195000000003,19.357129000000000,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16078","0",UNIVERSIDAD,CENTRAL,LAS AMERICAS,ABASTO REFORMA,IZTAPALAPA,ZONA HABITACIONAL,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"493405","2140264",-99.062794999999994,19.356397000000001,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16079","0",UNIVERSIDAD,ENTRE CENTRAL Y REVOLUCION SOCIAL,LAS AMERICAS,ABASTO REFORMA,IZTAPALAPA,ZONA HABITACIONAL,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"493369","2140123",-99.063137999999995,19.355122999999999,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16080","0",AV BATALLONES ROJOS,REVOLUCION SOCIAL,U.H. ALBARRADAS,ABASTO REFORMA,IZTAPALAPA,ZONA HABITACIONAL,SIN BOTON,SIN ALTAVOZ,C2 ORIENTE,IZTAPALAPA,"493479","2139939",-99.062089999999998,19.353460999999999,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16081","0",UNIVERSIDAD,ENTRE SOTO Y GAMA Y CENTRAL,LAS AMERICAS,ABASTO REFORMA,IZTAPALAPA,ZONA HABITACIONAL,SIN BOTON,SIN ALTAVOZ,C2 ORIENTE,IZTAPALAPA,"493450","2140439",-99.062366999999995,19.357979000000000,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16118","0",CTO RIO SAN PEDRO,CTO RIO SAN PEDRO,C.H. REAL DEL MORAL,ABASTO REFORMA,IZTAPALAPA,ZONA HABITACIONAL,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"491419","2143948",-99.081721999999999,19.389683000000002,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16174","0",CDA GAVILAN (DENTRO DE LA UNIDAD),ENTRE GAVILAN Y TORRES QUINTERO,BARRIO SAN MIGUEL,ABASTO REFORMA,IZTAPALAPA,ZONA HABITACIONAL,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"492081","2140655",-99.075404000000006,19.359926000000002,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16175","0",GAVILAN,JAVIER MINA Y GRAL RAUL HERRERA,BARRIO SAN MIGUEL,ABASTO REFORMA,IZTAPALAPA,ZONA HABITACIONAL,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"491775","2140900",-99.078317999999996,19.362138999999999,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16176","0",PRIV GAVILAN,GAVILAN E,BARRIO SAN MIGUEL,ABASTO REFORMA,IZTAPALAPA,ZONA HABITACIONAL,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"491982","2140576",-99.076346000000001,19.359211999999999,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16177","0",PRIV GAVILAN (DENTRO DE UNIDAD),ENTRE GREGORIO TORRES QUINTERO Y GAVILAN,U.H. PRIVADA GAVILAN,ABASTO REFORMA,IZTAPALAPA,ZONA HABITACIONAL,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"491927","2140513",-99.076869000000002,19.358642000000000,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16178","0",CONCEPCION ALVAREZ,MARTINIANO GUERRERO,BARRIO SAN MIGUEL,ABASTO REFORMA,IZTAPALAPA,ZONA HABITACIONAL,SIN BOTON,SIN ALTAVOZ,C2 ORIENTE,IZTAPALAPA,"491475","2140086",-99.081170999999998,19.354782000000000,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16179","0",AV FFCC MEXICO ATLIXCO,QUETZAL,BARRIO SAN MIGUEL,ABASTO REFORMA,IZTAPALAPA,ZONA HABITACIONAL,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"492251","2140450",-99.073784000000003,19.358073999999998,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16180","0",TORRES QUINTERO,ENTRE GRAL RAUL HERRERA Y FAISAN,U.H. GAVILAN,ABASTO REFORMA,IZTAPALAPA,ZONA HABITACIONAL,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"492007","2140417",-99.076106999999993,19.357775000000000,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16181","0",GREGORIO TORRES QUINTERO,GRAL RAUL HERRERA,BARRIO SAN MIGUEL,ABASTO REFORMA,IZTAPALAPA,ZONA HABITACIONAL,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"491793","2140491",-99.078145000000006,19.358443000000001,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16223","0",AZTECAS,HUALQUILA,CENTRAL DE ABASTO,ABASTO REFORMA,IZTAPALAPA,ZONA HABITACIONAL,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"489549","2142016",-99.099519999999998,19.372214000000000,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16240","0",EJE 5 SUR (PROL MARCELINO BUENDIA),ENTRE ROSARIO CASTELLANOS Y AV 5 (CARLOS L GARCIA),U.H. CHINAMPAC DE JUAREZ,ABASTO REFORMA,IZTAPALAPA,ZONA HABITACIONAL,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"494735","2142123",-99.050137000000007,19.373201999999999,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16241","0",RADIO DIFUSORA,ENTRE AV TELECOMUNICACIONE Y AV 6 PONIENTE,U.H. CHINAMPAC DE JUAREZ,ABASTO REFORMA,IZTAPALAPA,ZONA HABITACIONAL,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"494470","2141932",-99.052660000000003,19.371475000000000,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16242","0",RADIO DIFUSORA,ENTRE ANILLO PERIFERICO (BLVD ADOLFO RUIZ CORTINEZ) Y AV 6 PONIENTE,U.H. CHINAMPAC DE JUAREZ,ABASTO REFORMA,IZTAPALAPA,ZONA HABITACIONAL,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"494195","2142035",-99.055278999999999,19.372405000000001,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16256","0",AV DIAZ SOTO Y GAMA,CALLE 1 JUSTINIANO GARCIA,U.H. VICENTE GUERRERO,ABASTO REFORMA,IZTAPALAPA,ZONA HABITACIONAL,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"493408","2140680",-99.062768000000005,19.360157000000001,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16263","0",JOSUE ESCOBEDO,ALBARRADA,U VICENTE GUERRERO,ABASTO REFORMA,IZTAPALAPA,ZONA HABITACIONAL,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"492960","2141054",-99.067035000000004,19.363534999999999,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16278","0",PLUTARCO ELIAS CALLES,JOSUE ESCOBEDO,UNIDAD VICENTE GUERRERO,ABASTO REFORMA,IZTAPALAPA,ZONA HABITACIONAL,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"493259","2140689",-99.064187000000004,19.360237999999999,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16279","0",REVOLUCION SOCIAL,CALLE 1 EMILIO ROSAS,UNIDAD VICENTE GUERRERO,ABASTO REFORMA,IZTAPALAPA,ZONA HABITACIONAL,SIN BOTON,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"494019","2139832",-99.056948000000006,19.352495000000001,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16963","0",ACCESO DE VEHICULOS,ZONA DE TRANSFERENCIA,CENTRAL DE ABASTOS,ABASTO REFORMA,IZTAPALAPA,EQUIP. E INST. ESTRATEGICAS,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"490870","2142647",-99.086944000000003,19.377922999999999,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16964","0",CTO FRUTAS Y LEGUMBRES,PASILLO I J,CENTRAL DE ABASTO,ABASTO REFORMA,IZTAPALAPA,EQUIP. E INST. ESTRATEGICAS,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"490276","2142268",-99.092599000000007,19.374495000000000,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16965","0",FRUTAS Y LEGUMBRES,SUBASTA Y PRODUCTORES,CENTRAL DE ABASTOS,ABASTO REFORMA,IZTAPALAPA,EQUIP. E INST. ESTRATEGICAS,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"491149","2142246",-99.084284999999994,19.374300999999999,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16970","0",BATALLA DE CASA BLANCA,3 DE JUNIO DE 1861,LEYES DE REFORMA,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"493377","2142827",-99.063070999999994,19.379560000000001,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"16971","0",BATALLA DE CALPULALPAN,15 DE JUNIO DE 1861 (CALLE 29),LEYES DE REFORMA,ABASTO REFORMA,IZTAPALAPA,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 ORIENTE,IZTAPALAPA,"493326","2143012",-99.063557000000003,19.381232000000001,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"17049","56",EJE 5 ORIENTE (AV JAVIER ROJO GOMEZ),ENTRE GAVILANES Y EJE 6 SUR (AV JALISCO),BARRIO SAN PEDRO,ABASTO REFORMA,IZTAPALAPA,ESTRUCTURA ANPR,N/A,N/A,C2 ORIENTE,IZTAPALAPA,"491529","2141848",-99.080664999999996,19.370705999999998,7K,"0","0",IZTAPALAPA,IZP-03,ABASTO-REFORMA,"0"
"1","0",BALDERAS,AV JUAREZ,CENTRO,ALAMEDA,CUAUHTEMOC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"484553","2148998",-99.147152000000006,19.435282999999998,6.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"2","0",AV JUAREZ,REVILLAGIGEDO,CENTRO,ALAMEDA,CUAUHTEMOC,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"484693","2148978",-99.145820000000001,19.435098000000000,6.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"3","0",AV JUAREZ,JOSE MARIA MARROQUI Y LUIS MOYA,CENTRO,ALAMEDA,CUAUHTEMOC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"484899","2148919",-99.143857999999994,19.434573000000000,6.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"4","0",AV JUAREZ,DOLORES,CENTRO,ALAMEDA,CUAUHTEMOC,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"485020","2148897",-99.142703999999995,19.434373999999998,1.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"5","0",AV JUAREZ,LOPEZ,CENTRO,ALAMEDA,CUAUHTEMOC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"485106","2148883",-99.141880000000000,19.434242000000001,6.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"6","0",AV INDEPENDENCIA,JOSE AZUETA,CENTRO,ALAMEDA,CUAUHTEMOC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"484595","2148826",-99.146750999999995,19.433729000000000,1.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"7","0",INDEPENDENCIA,DOLORES,CENTRO,ALAMEDA,CUAUHTEMOC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"485021","2148755",-99.142696000000001,19.433091000000001,1.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"47","0",ARTICULO 123,BALDERAS Y REVILLAGIGEDO,CENTRO,ALAMEDA,CUAUHTEMOC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"484601","2148722",-99.146690000000007,19.432782000000000,6.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"48","0",LUIS MOYA,ARTICULO 123,CENTRO,ALAMEDA,CUAUHTEMOC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"484764","2148697",-99.145139999999998,19.432562999999998,6.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"66","0",LOPEZ,ARTICULO 123,CENTRO,ALAMEDA,CUAUHTEMOC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"485079","2148650",-99.142133999999999,19.432137999999998,6.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"67","0",REVILLAGIGEDO,VICTORIA Y ARTICULO 123,CENTRO,ALAMEDA,CUAUHTEMOC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"484640","2148630",-99.146324000000007,19.431951999999999,6.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"68","0",PLAZA DE SAN JUAN,AYUNTAMIENTO,CENTRO,ALAMEDA,CUAUHTEMOC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"484920","2148471",-99.143649999999994,19.430520999999999,1.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"93","0",BALDERAS,AYUNTAMIENTO,CENTRO,ALAMEDA,CUAUHTEMOC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"484464","2148544",-99.147998999999999,19.431177999999999,1.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"94","0",AYUNTAMIENTO,LUIS MOYA,CENTRO,ALAMEDA,CUAUHTEMOC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"484737","2148516",-99.145396000000005,19.430924000000001,6.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"136","0",AV HIDALGO,ANGELA PERALTA Y DR MORA (MORA),GUERRERO,ALAMEDA,CUAUHTEMOC,EQUIP. E INST. ESTRATEGICAS,CON BOTON_OP,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"484911","2149144",-99.143737999999999,19.436603999999999,6.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"138","0",AYUNTAMIENTO,LOPEZ,CENTRO,ALAMEDA,CUAUHTEMOC,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"485052","2148451",-99.142390000000006,19.430340999999999,6.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"492","0",CJON ESPERANZA,ALDACO,CENTRO,ALAMEDA,CUAUHTEMOC,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"485295","2148135",-99.140079000000000,19.427491000000000,6.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"495","0",PLAZA DE LA CIUDADELA,TRESGUERRAS,CENTRO,ALAMEDA,CUAUHTEMOC,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"484159","2148366",-99.150901000000005,19.429566999999999,6.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"1344","0",REVILLAGIGEDO,PESCADITOS,CENTRO,ALAMEDA,CUAUHTEMOC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"484588","2148445",-99.146814000000006,19.430278999999999,6.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"1346","0",5 DE FEBRERO,NEZAHUALCOYOTL,CENTRO,ALAMEDA,CUAUHTEMOC,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"485777","2147865",-99.135481999999996,19.425048000000000,6.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"1354","0",BUENTONO,ERNESTO PUGIBET,CENTRO,ALAMEDA,CUAUHTEMOC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"484946","2148355",-99.143403000000006,19.429468000000000,6.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"1361","0",LOPEZ,VIZCAINAS,CENTRO,ALAMEDA,CUAUHTEMOC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"485028","2148324",-99.142622000000003,19.429189000000001,6.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"1363","0",AV BALDERAS,MARQUEZ STERLING,CENTRO,ALAMEDA,CUAUHTEMOC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"484406","2148370",-99.148546999999994,19.429600000000001,6.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"1671","0",REVILLAGIGEDO,MARQUEZ STERLING,CENTRO,ALAMEDA,CUAUHTEMOC,EDUCACION,CON BOTON_OP,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"484572","2148303",-99.146968999999999,19.428996999999999,1.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"2184","0",LUIS MOYA,MARQUEZ STERLING,CENTRO,ALAMEDA,CUAUHTEMOC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"484692","2148323",-99.145821999999995,19.429176999999999,6.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"2185","0",DELICIAS,BUEN TONO,CENTRO,ALAMEDA,CUAUHTEMOC,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"484927","2148204",-99.143583000000007,19.428111999999999,6.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"2186","0",DELICIAS,EJE CENTRAL LAZARO CARDENAS,CENTRO,ALAMEDA,CUAUHTEMOC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"485097","2148186",-99.141963000000004,19.427942000000002,6.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"2187","0",TOLSA,BALDERAS Y ENRICO MARTINEZ,CENTRO,ALAMEDA,CUAUHTEMOC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"484333","2148121",-99.149241000000004,19.427349000000000,1.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"2188","0",AYUNTAMIENTO,REVILLAGIGEDO,CENTRO,ALAMEDA,CUAUHTEMOC,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"484620","2148534",-99.146510000000006,19.431092000000000,6.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"2190","0",AV ARCOS DE BELEN,BUEN TONO,CENTRO,ALAMEDA,CUAUHTEMOC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"484868","2148090",-99.144143999999997,19.427073000000000,1.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"2194","0",REPUBLICA DEL SALVADOR,20 DE NOVIEMBRE,CENTRO,ALAMEDA,CUAUHTEMOC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"485967","2148331",-99.133677000000006,19.429258999999998,6.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"2196","0",JOSE MA IZAZAGA,ISABEL LA CATOLICA,CENTRO,ALAMEDA,CUAUHTEMOC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"485578","2148013",-99.137379999999993,19.426382000000000,6.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"2198","0",EJE CENTRAL LAZARO CARDENAS,AYUNTAMIENTO,CENTRO,ALAMEDA,CUAUHTEMOC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"485141","2148439",-99.141546000000005,19.430229000000001,6.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"2201","0",EJE CENTRAL LAZARO CARDENAS,AV JUAREZ,CENTRO,ALAMEDA,CUAUHTEMOC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"485200","2148867",-99.140987999999993,19.434097000000001,6.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"2202","0",BOLIVAR,VENUSTIANO CARRANZA Y REPUBLICA DE URUGUAY,CENTRO,ALAMEDA,CUAUHTEMOC,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"485448","2148570",-99.138622999999995,19.431415000000001,6.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"2203","0",ISABEL LA CATOLICA,REPUBLICA DE URUGUAY,CENTRO,ALAMEDA,CUAUHTEMOC,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"485647","2148473",-99.136725999999996,19.430540000000001,6.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
"2206","0",DR MORA,COLON,CENTRO,ALAMEDA,CUAUHTEMOC,INCIDENCIA DELICTIVA,CON BOTON_OP,CON ALTAVOZ_OP,C2 CENTRO,CUAUHTEMOC,"484647","2149053",-99.146257000000006,19.435775000000000,6.5K,"0","0",CUAUHTEMOC,CUH-06,ALAMEDA,"0"
